uid,title,types,sourceTypes,source,names,links,citations,identifiers,keywords
WOS:A1981LQ97000003,CLIMATE CHANGE AND CLOUD FEEDBACK - THE POSSIBLE RADIATIVE EFFECTS OF LATITUDINAL REDISTRIBUTION,['Article'],['Article'],"{'sourceTitle': 'JOURNAL OF THE ATMOSPHERIC SCIENCES', 'publishYear': 1981, 'volume': '38', 'issue': '3', 'pages': {'range': '489-493', 'begin': '489', 'end': '493', 'count': 5}}","{'authors': [{'displayName': 'POTTER, GL', 'wosStandard': 'POTTER, GL', 'researcherId': 'DMY-0559-2022'}, {'displayName': 'ELLSAESSER, HW', 'wosStandard': 'ELLSAESSER, HW', 'researcherId': 'EUE-0795-2022'}, {'displayName': 'MACCRACKEN, MC', 'wosStandard': 'MACCRACKEN, MC', 'researcherId': 'AAB-9131-2020'}, {'displayName': 'MITCHELL, CS', 'wosStandard': 'MITCHELL, CS', 'researcherId': 'DGS-9273-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LQ97000003&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LQ97000003&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LQ97000003&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 14}]","{'doi': '10.1175/1520-0469(1981)038<0489:CCACFT>2.0.CO;2', 'issn': '0022-4928'}",{'authorKeywords': []}
WOS:A1981LK67100002,A PALEOCLIMATE MODEL OF NORTHERN HEMISPHERE ICE SHEETS,['Article'],['Article'],"{'sourceTitle': 'QUATERNARY RESEARCH', 'publishYear': 1981, 'volume': '15', 'issue': '2', 'pages': {'range': '126-142', 'begin': '126', 'end': '142', 'count': 17}}","{'authors': [{'displayName': 'BIRCHFIELD, GE', 'wosStandard': 'BIRCHFIELD, GE', 'researcherId': 'CGQ-3259-2022'}, {'displayName': 'WEERTMAN, J', 'wosStandard': 'WEERTMAN, J', 'researcherId': 'B-7539-2009'}, {'displayName': 'LUNDE, AT', 'wosStandard': 'LUNDE, AT', 'researcherId': 'FMP-3505-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LK67100002&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LK67100002&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LK67100002&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 90}]","{'doi': '10.1016/0033-5894(81)90100-9', 'issn': '0033-5894', 'eissn': '1096-0287'}",{'authorKeywords': []}
WOS:A1981LQ97000019,CLOUD OPTICS AS A POSSIBLE STABILIZING FACTOR IN CLIMATE CHANGE,['Article'],['Note'],"{'sourceTitle': 'JOURNAL OF THE ATMOSPHERIC SCIENCES', 'publishYear': 1981, 'volume': '38', 'issue': '3', 'pages': {'range': '661-663', 'begin': '661', 'end': '663', 'count': 3}}","{'authors': [{'displayName': 'CHARLOCK, TP', 'wosStandard': 'CHARLOCK, TP', 'researcherId': 'ENT-6221-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LQ97000019&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LQ97000019&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LQ97000019&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 15}]","{'doi': '10.1175/1520-0469(1981)038<0661:COAAPS>2.0.CO;2', 'issn': '0022-4928'}",{'authorKeywords': []}
MEDLINE:17744925,Research into Effects of a CO2-Climate Change Suggested.,['Article'],['Journal Article'],"{'sourceTitle': 'Science (New York, N.Y.)', 'publishYear': 1981, 'publishMonth': 'Mar', 'volume': '211', 'issue': '4486', 'pages': {'range': '1036-null', 'begin': '1036'}}",{'anonymous': [{'displayName': '[Anonymous]'}]},{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=MEDLINE:17744925&DestLinkType=FullRecord&DestApp=MEDLINE'},"[{'db': 'WOK', 'count': 0}]","{'issn': '0036-8075', 'pmid': '17744925'}",{'authorKeywords': []}
WOS:A1981LN45600021,MICROPARTICLE CONCENTRATION VARIATIONS LINKED WITH CLIMATIC-CHANGE - EVIDENCE FROM POLAR ICE CORES,['Article'],['Article'],"{'sourceTitle': 'SCIENCE', 'publishYear': 1981, 'volume': '212', 'issue': '4496', 'pages': {'range': '812-815', 'begin': '812', 'end': '815', 'count': 4}}","{'authors': [{'displayName': 'THOMPSON, LG', 'wosStandard': 'THOMPSON, LG', 'researcherId': 'EAV-9336-2022'}, {'displayName': 'MOSLEYTHOMPSON, E', 'wosStandard': 'MOSLEYTHOMPSON, E', 'researcherId': 'Z-2100-2018'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LN45600021&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LN45600021&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LN45600021&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 117}]","{'doi': '10.1126/science.212.4496.812', 'issn': '0036-8075', 'pmid': '17752278'}",{'authorKeywords': []}
WOS:A1981LR82800026,REACTION OF THE ACCUMULATION ZONE PORTIONS OF GLACIERS TO CLIMATIC-CHANGE,['Article'],['Article'],"{'sourceTitle': 'JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS', 'publishYear': 1981, 'volume': '86', 'issue': 'NC5', 'pages': {'range': '4274-4282', 'begin': '4274', 'end': '4282', 'count': 9}}","{'authors': [{'displayName': 'WHILLANS, IM', 'wosStandard': 'WHILLANS, IM', 'researcherId': 'EDX-7924-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LR82800026&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LR82800026&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LR82800026&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 36}]","{'doi': '10.1029/JC086iC05p04274', 'issn': '2169-9275', 'eissn': '2169-9291'}",{'authorKeywords': []}
WOS:A1981LR43200021,HISTORICAL NILE FLOODS AND THEIR IMPLICATIONS FOR CLIMATIC-CHANGE,['Article'],['Article'],"{'sourceTitle': 'SCIENCE', 'publishYear': 1981, 'volume': '212', 'issue': '4499', 'pages': {'range': '1142-1145', 'begin': '1142', 'end': '1145', 'count': 4}}","{'authors': [{'displayName': 'HASSAN, FA', 'wosStandard': 'HASSAN, FA', 'researcherId': 'DVD-3778-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LR43200021&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LR43200021&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981LR43200021&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 139}]","{'doi': '10.1126/science.212.4499.1142', 'issn': '0036-8075', 'pmid': '17815224'}",{'authorKeywords': []}
WOS:A1981MM66600015,CLIMATE MODELS,['Article'],['Article'],"{'sourceTitle': 'PHYSICS TODAY', 'publishYear': 1981, 'volume': '34', 'issue': '10', 'pages': {'range': '44-51', 'begin': '44', 'end': '51', 'count': 8}}","{'authors': [{'displayName': 'BERGMAN, KH', 'wosStandard': 'BERGMAN, KH', 'researcherId': 'IKI-0452-2023'}, {'displayName': 'HECHT, AD', 'wosStandard': 'HECHT, AD', 'researcherId': 'ICV-8683-2023'}, {'displayName': 'SCHNEIDER, SH', 'wosStandard': 'SCHNEIDER, SH', 'researcherId': 'DQY-0165-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981MM66600015&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981MM66600015&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1981MM66600015&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 2}]","{'doi': '10.1063/1.2914332', 'issn': '0031-9228'}",{'authorKeywords': []}
WOS:000204440900024,Mars climate change: where are the petroglyphs?,['Editorial material'],['Editorial Material'],"{'sourceTitle': 'NATURE', 'publishYear': 1981, 'publishMonth': 'NOV-DEC', 'volume': '294', 'issue': '5839', 'pages': {'range': '308-310', 'begin': '308', 'end': '310', 'count': 3}}","{'authors': [{'displayName': 'Fanale, Fraser P.', 'wosStandard': 'Fanale, FP', 'researcherId': 'EVY-1599-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:000204440900024&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:000204440900024&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:000204440900024&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 0}]","{'doi': '10.1038/294308a0', 'issn': '0028-0836'}",{'authorKeywords': []}
WOS:A1982PU17200008,"THE INFLUENCE OF SOILS, GEOMORPHOLOGY AND GEOLOGY ON THE DISTRIBUTION OF PLANT-COMMUNITIES IN SAVANNA ECOSYSTEMS",['Article'],['Article'],"{'sourceTitle': 'ECOLOGICAL STUDIES', 'publishYear': 1982, 'volume': '42', 'pages': {'range': '145-174', 'begin': '145', 'end': '174', 'count': 30}}","{'authors': [{'displayName': 'COLE, MM', 'wosStandard': 'COLE, MM', 'researcherId': 'MJA-5358-2025'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PU17200008&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PU17200008&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PU17200008&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 39}]",{'issn': '0070-8356'},{'authorKeywords': []}
WOS:A1982PR68300007,PALEOGENE CLIMATE CHANGE AND MAMMALIAN FAUNA IN BOSE BASIN OF GUANGXI,['Article'],['Article'],"{'sourceTitle': 'VERTEBRATA PALASIATICA', 'publishYear': 1982, 'volume': '20', 'issue': '4', 'pages': {'range': '327-336', 'begin': '327', 'end': '336', 'count': 10}}","{'authors': [{'displayName': 'XU, QQ', 'wosStandard': 'XU, QQ', 'researcherId': 'EHU-9740-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PR68300007&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PR68300007&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PR68300007&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 4}]",{'issn': '0042-4404'},{'authorKeywords': []}
BCI:BCI198477063877,BIOCHEMICAL CHARACTERISTICS OF THE BEILLARD PEAT BOG AT GERARDMER VOSGES FRANCE,['Article'],['Article'],"{'sourceTitle': ""Bulletin de l'Ecole Nationale Superieure d'Agronomie et des Industries Alimentaires"", 'publishYear': 1982, 'volume': '24', 'pages': {'range': '61-72', 'begin': '61', 'end': '72', 'count': 12}}","{'authors': [{'displayName': 'JACQUIN F'}, {'displayName': 'POLO A'}, {'displayName': 'ALMENDROS G'}]}",{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=BCI:BCI198477063877&DestLinkType=FullRecord&DestApp=BCI'},"[{'db': 'WOK', 'count': 0}]",{'issn': '0374-6003'},{'authorKeywords': []}
WOS:A1982MX39900024,"CLIMATE CHANGE AND SOCIETY - CONSEQUENCES OF INCREASING ATMOSPHERIC CARBON-DIOXIDE - KELLOGG,WW, SCHWARE,R",['Review'],['Book Review'],"{'sourceTitle': 'SCIENCE TECHNOLOGY & HUMAN VALUES', 'publishYear': 1982, 'issue': '38', 'pages': {'range': '95-95', 'begin': '95', 'end': '95', 'count': 1}}",{'anonymous': [{'displayName': '[Anonymous]'}]},"{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MX39900024&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MX39900024&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MX39900024&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 0}]",{'issn': '0162-2439'},{'authorKeywords': []}
BCI:BCI198324064017,CARBON DI OXIDE REVIEW 1982,['Book'],['Book'],"{'publishYear': 1982, 'pages': {}}",{'authors': [{'displayName': 'CLARK W C'}]},{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=BCI:BCI198324064017&DestLinkType=FullRecord&DestApp=BCI'},"[{'db': 'WOK', 'count': 0}]",{'isbn': '0-19-855368-4'},{'authorKeywords': []}
WOS:A1982PT71800016,GLOBAL CLIMATE CHANGE AND INTERNATIONAL-LAW,['Article'],['Article'],"{'sourceTitle': 'IMPACT OF SCIENCE ON SOCIETY', 'publishYear': 1982, 'volume': '32', 'issue': '3', 'pages': {'range': '365-374', 'begin': '365', 'end': '374', 'count': 10}}","{'authors': [{'displayName': 'NANDA, VP', 'wosStandard': 'NANDA, VP', 'researcherId': 'FPD-3895-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PT71800016&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PT71800016&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PT71800016&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 0}]",{'issn': '0019-2872'},{'authorKeywords': []}
WOS:A1982PG05800001,QUASI-PERIODIC CLIMATE CHANGE ON MARS AND EARTH - INTRODUCTION,['Editorial material'],['Editorial Material'],"{'sourceTitle': 'ICARUS', 'publishYear': 1982, 'volume': '50', 'issue': '2-3', 'pages': {'range': '127-127', 'begin': '127', 'end': '127', 'count': 1}}","{'authors': [{'displayName': 'CUTTS, JA', 'wosStandard': 'CUTTS, JA', 'researcherId': 'CMU-3559-2022'}, {'displayName': 'POLLACK, JB', 'wosStandard': 'POLLACK, JB', 'researcherId': 'FRC-0674-2022'}]}",{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PG05800001&DestLinkType=FullRecord&DestApp=WOS_CPL'},"[{'db': 'WOK', 'count': 1}]","{'doi': '10.1016/0019-1035(82)90120-8', 'issn': '0019-1035'}",{'authorKeywords': []}
BCI:BCI198325020091,THE IMPACT AND DETECTION OF CLIMATE CHANGE,['Article'],['Article'],"{'sourceTitle': 'Zimbabwe Science News', 'publishYear': 1982, 'volume': '16', 'issue': '8', 'pages': {'range': '187-null', 'begin': '187'}}",{'authors': [{'displayName': 'USHER P'}]},{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=BCI:BCI198325020091&DestLinkType=FullRecord&DestApp=BCI'},"[{'db': 'WOK', 'count': 0}]",{'issn': '1016-1503'},{'authorKeywords': []}
BCI:BCI198324064021,CLIMATE CHANGE AND AN ICE-FREE ARCTIC OCEAN,['Book'],['Book'],"{'publishYear': 1982, 'pages': {'range': 'P145-179', 'begin': 'P145', 'end': '179', 'count': 35}}",{'authors': [{'displayName': 'FLOHN H'}]},{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=BCI:BCI198324064021&DestLinkType=FullRecord&DestApp=BCI'},"[{'db': 'WOK', 'count': 0}]",{'isbn': '0-19-855368-4'},{'authorKeywords': []}
WOS:A1982PN66900006,VIEWS OF CLIMATE CHANGE - A DELPHI EXPERIMENT IN THE MIDWEST,['Editorial material'],['Editorial Material'],"{'sourceTitle': 'BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY', 'publishYear': 1982, 'volume': '63', 'issue': '10', 'pages': {'range': '1160-1161', 'begin': '1160', 'end': '1161', 'count': 2}}","{'authors': [{'displayName': 'CHANGNON, SA', 'wosStandard': 'CHANGNON, SA', 'researcherId': 'EOT-8652-2022'}]}",{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982PN66900006&DestLinkType=FullRecord&DestApp=WOS_CPL'},"[{'db': 'WOK', 'count': 7}]",{'issn': '0003-0007'},{'authorKeywords': []}
WOS:A1982NU94400006,"SOCIETY, SCIENCE AND CLIMATE CHANGE",['Article'],['Article'],"{'sourceTitle': 'FOREIGN AFFAIRS', 'publishYear': 1982, 'volume': '60', 'issue': '5', 'pages': {'range': '1076-1109', 'begin': '1076', 'end': '1109', 'count': 34}}","{'authors': [{'displayName': 'KELLOGG, WW', 'wosStandard': 'KELLOGG, WW', 'researcherId': 'CWX-4646-2022'}, {'displayName': 'SCHWARE, R', 'wosStandard': 'SCHWARE, R', 'researcherId': 'DQT-7535-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982NU94400006&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982NU94400006&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982NU94400006&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 22}]","{'doi': '10.2307/20041276', 'issn': '0015-7120'}",{'authorKeywords': []}
WOS:A1982MY77900002,ECONOMIC-IMPACT ANALYSIS AND CLIMATE CHANGE - A CONCEPTUAL INTRODUCTION,['Article'],['Article'],"{'sourceTitle': 'CLIMATIC CHANGE', 'publishYear': 1982, 'volume': '4', 'issue': '1', 'pages': {'range': '5-22', 'begin': '5', 'end': '22', 'count': 18}}","{'authors': [{'displayName': 'SMITH, VK', 'wosStandard': 'SMITH, VK', 'researcherId': 'DSO-1216-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MY77900002&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MY77900002&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MY77900002&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 8}]","{'doi': '10.1007/BF02423310', 'issn': '0165-0009'}",{'authorKeywords': []}
WOS:A1982MV73800021,C-14 DATES AT GRANDE PILE - CORRELATION OF LAND AND SEA CHRONOLOGIES,['Article'],['Article'],"{'sourceTitle': 'SCIENCE', 'publishYear': 1982, 'volume': '215', 'issue': '4529', 'pages': {'range': '159-161', 'begin': '159', 'end': '161', 'count': 3}}","{'authors': [{'displayName': 'WOILLARD, GM', 'wosStandard': 'WOILLARD, GM', 'researcherId': 'EEE-5185-2022'}, {'displayName': 'MOOK, WG', 'wosStandard': 'MOOK, WG', 'researcherId': 'FOK-2107-2022'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MV73800021&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MV73800021&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MV73800021&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 207}]","{'doi': '10.1126/science.215.4529.159', 'issn': '0036-8075', 'eissn': '1095-9203', 'pmid': '17839545'}",{'authorKeywords': []}
WOS:A1982MW54900020,THE RISE OF GLOBAL MEAN SEA-LEVEL AS AN INDICATION OF CLIMATE CHANGE,['Article'],['Article'],"{'sourceTitle': 'SCIENCE', 'publishYear': 1982, 'volume': '215', 'issue': '4530', 'pages': {'range': '287-289', 'begin': '287', 'end': '289', 'count': 3}}","{'authors': [{'displayName': 'ETKINS, R', 'wosStandard': 'ETKINS, R', 'researcherId': 'ETV-6048-2022'}, {'displayName': 'EPSTEIN, ES', 'wosStandard': 'EPSTEIN, ES', 'researcherId': 'IDK-4074-2023'}]}","{'record': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MW54900020&DestLinkType=FullRecord&DestApp=WOS_CPL', 'references': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MW54900020&DestLinkType=CitedReferences&DestApp=WOS', 'related': 'https://www.webofscience.com/api/gateway?GWVersion=2&SrcApp=systematicreviewapplication&SrcAuth=WosAPI&KeyUT=WOS:A1982MW54900020&DestLinkType=RelatedRecords&DestApp=WOS_CPL'}","[{'db': 'WOK', 'count': 79}]","{'doi': '10.1126/science.215.4530.287', 'issn': '0036-8075', 'pmid': '17784354'}",{'authorKeywords': []}
